# BEAST v1.7.5
# Generated Sun Apr 07 23:31:23 BST 2013 [seed=1365373880976]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	pandemic.fasta.clock.rate	location.clock.rate	location.rates1	location.rates2	location.rates3	location.rates4	location.rates5	location.rates6	location.rates7	location.rates8	location.rates9	location.rates10	location.rates11	location.rates12	location.rates13	location.rates14	location.rates15	location.rates16	location.rates17	location.rates18	location.rates19	location.rates20	location.rates21	location.rates22	location.rates23	location.rates24	location.rates25	location.rates26	location.rates27	location.rates28	location.rates29	location.rates30	location.rates31	location.rates32	location.rates33	location.rates34	location.rates35	location.rates36	location.rates37	location.rates38	location.rates39	location.rates40	location.rates41	location.rates42	location.rates43	location.rates44	location.rates45	location.rates46	location.rates47	location.rates48	location.rates49	location.rates50	location.rates51	location.rates52	location.rates53	location.rates54	location.rates55	location.indicators1	location.indicators2	location.indicators3	location.indicators4	location.indicators5	location.indicators6	location.indicators7	location.indicators8	location.indicators9	location.indicators10	location.indicators11	location.indicators12	location.indicators13	location.indicators14	location.indicators15	location.indicators16	location.indicators17	location.indicators18	location.indicators19	location.indicators20	location.indicators21	location.indicators22	location.indicators23	location.indicators24	location.indicators25	location.indicators26	location.indicators27	location.indicators28	location.indicators29	location.indicators30	location.indicators31	location.indicators32	location.indicators33	location.indicators34	location.indicators35	location.indicators36	location.indicators37	location.indicators38	location.indicators39	location.indicators40	location.indicators41	location.indicators42	location.indicators43	location.indicators44	location.indicators45	location.indicators46	location.indicators47	location.indicators48	location.indicators49	location.indicators50	location.indicators51	location.indicators52	location.indicators53	location.indicators54	location.indicators55	location.nonZeroRates	treeLikelihood	location.treeLikelihood	coalescent
1575000	-9704.181068194517	-1420.4847068128147	-8283.696361381702	0.8114269416052252	24.00837523408995	8.837582745332094	0.19912923980690303	8.397550549446052	0.37103605962625735	0.1754804453791142	0.21113917299437313	0.24234432200025477	0.006345291498570601	4.515482930291211	0.35832018456838854	0.31085023635247405	0.9462461108595054	0.362501542843999	1.346992085095338	0.6558900725197748	1.531821649244401	0.5101053228301727	0.8886593975164943	1.7699651727596064	0.29916806002335716	0.49433166932046774	2.0270972243350163	0.6897124986821951	0.29196101852452666	1.094094562469432	0.4370449251548316	0.5053490672328164	2.891925764094147	0.23194024371932426	2.58940572228222	0.20411049960408414	1.7116832855455404	0.27231540928684383	0.24263327691966455	1.5639052387284846	1.5997598537580857	1.2249377155089014	0.9600364304901472	1.2251945933887742	1.459907923928262	0.471228356926495	0.06351963880395335	1.250148140351767	3.3744149905763354	0.06783805383790305	1.4360742837930067	0.5488009821170701	0.9340596321957416	1.5170882879885137	0.29473662040522874	0.624565973655067	0.3534796929973061	1.021784314574721	0.5744426727892578	1.6550098277024197	0.40093771520399596	2.700503681697538	1.4336856997622573	0.7947859322202977	1.285190048639448	0.17579207661205928	0.2745872116419845	0.09358374978076911	0.4562946656485138	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	16.0	-7547.570637423249	-736.1257239584531	-1339.5119212477473
1600000	-9705.88072097289	-1423.0570974677826	-8282.823623505106	0.7667696414047597	33.82375981675809	8.508139584554588	0.16068372910415324	8.799946921983738	0.37042761674111263	0.17576971131842373	0.2084822470558923	0.2453204248845707	0.0062478076285891575	4.727059432052585	0.17907274544346113	0.4665029255318715	0.9462461108595054	0.6250337136663232	1.2093268391506207	0.44305848419670857	1.531821649244401	0.8697089655518229	0.34540924295293046	2.300977616494493	1.348519722168572	0.22161926149659097	1.4899434452218598	0.9495082899670455	0.129165210782047	0.903570432831386	0.5451490464972236	0.5053490672328164	2.4752152461079455	0.3988334258133686	1.8788146434039832	0.20411049960408414	0.4092008709315733	0.394501777912933	0.24263327691966455	1.5639052387284846	1.5905019607004225	1.2249377155089014	0.9600364304901472	0.923689922040094	1.459907923928262	0.471228356926495	0.13428591780972007	1.250148140351767	2.9336772143664653	0.018822397773954683	1.4360742837930067	0.5488009821170701	1.6588647715791536	0.3766902161784366	1.1053223657636602	0.4588123872312314	0.3534796929973061	0.501959777821697	0.5744426727892578	1.2190895388409508	0.07238151309652965	2.700503681697538	0.4606282380405745	0.2983656584149471	0.6683697951724967	0.16796630661100662	0.224711555115939	0.3190728434669225	0.4562946656485138	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	15.0	-7557.725372243752	-725.098251261354	-1349.2091038234628
1625000	-9757.475684153658	-1428.4897286436271	-8328.98595551003	0.75131798181874	79.00184865819772	8.702596822461459	0.09118008030427253	7.180138944245436	0.38025830709286157	0.17696297496107943	0.20218559526062094	0.2405931226854374	0.005911683515469356	4.614445523599301	0.09537591299791282	0.4101493631091878	0.9462461108595054	0.49679665976749476	1.2093268391506207	0.44305848419670857	3.9485477157416926	0.8697089655518229	0.34540924295293046	0.8498527668135804	1.4737390998868254	0.6125566879070559	1.4899434452218598	0.43851530017477436	0.6279892708221544	1.0646858041900409	1.2959254243813312	0.5053490672328164	2.45684349144017	0.3988334258133686	1.8788146434039832	0.2380882837437173	0.956218364563572	0.24639422464449579	0.5090699100464969	1.5639052387284846	1.0317151367151545	1.2249377155089014	0.9600364304901472	0.923689922040094	0.7290154655669535	0.471228356926495	0.13428591780972007	1.2074924724830358	1.8960209828421286	0.026841807342810158	1.2875027777513843	0.054351891840411934	1.4266587606490322	0.3766902161784366	1.1053223657636602	0.6551692630800181	0.5303772800129621	0.39653300936609404	0.5312427094298278	1.2190895388409508	0.33655236074151906	2.700503681697538	0.5192442068353128	0.414694427213226	0.6683697951724967	0.09997130086573132	0.18871302557485675	1.020919734370068	0.21086193003802925	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	14.0	-7561.678465491254	-767.3074900187751	-1355.5056259971
1650000	-9727.513465529824	-1419.3007163215316	-8308.212749208293	0.8500198431959618	33.734920461136255	8.737070674623533	0.17313653928548986	7.286979626825105	0.3764027606864807	0.18144241105147058	0.19483401375211154	0.24732081450993648	0.006117168652495388	4.850521607767081	0.32755509648757064	0.7940745429435186	0.9462461108595054	0.4224617250013302	0.9509154211128967	0.10987770814582996	0.41050145919795944	0.8697089655518229	0.6130993743387627	0.4049564268695686	1.3596598102896882	0.2273840347553577	1.4899434452218598	0.32778340276137785	0.5547593959483869	0.5208701756379603	1.2959254243813312	0.11104812090967736	1.051064570162981	1.379556076359827	1.8788146434039832	0.1411085009792341	0.961113581173301	0.8605029918136814	0.5090699100464969	1.5639052387284846	1.0317151367151545	1.0865847820087475	0.9624698081115961	0.5240522869471631	0.7290154655669535	0.31104757894454105	1.5422473531480663	2.6862011460552586	3.641079073741963	0.04039906068216402	1.2538436153606207	0.05773872800478361	0.3035748798708848	0.14404259097695937	0.8433228981840168	0.877188820503532	0.1614261052294552	0.23945867555174766	1.4272994748986203	1.1030480448618716	0.33655236074151906	0.2953518450437841	0.5192442068353128	0.414694427213226	0.6683697951724967	0.1499991521459679	0.4659797453358053	1.020919734370068	0.4008356115534561	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	14.0	-7557.16809821849	-751.0446509898023	-1351.281269713718
1675000	-9733.998926391294	-1405.411464374348	-8328.587462016945	0.6860307675920324	67.09934383642062	8.56925560437776	0.09276671227677874	8.340157924799735	0.3789484028010165	0.17690089964926597	0.21143712600631473	0.23271357154340205	0.005339115005015001	5.922939807333983	0.16635909785081768	2.4064796609178676	0.45323185211636874	0.3894766340291621	0.5076570361831951	0.6182992266967563	0.1468782125867079	1.1888362165182969	0.6130993743387627	0.9822787119823606	1.3596598102896882	0.14467692113049022	1.4899434452218598	0.1436446715336553	0.262195945537639	0.48615590159955935	0.9299439272222744	0.6829603438761006	2.12483871909315	0.9468246204057055	1.8788146434039832	0.2133635243966273	0.7822179262356508	0.46080437376710603	0.5090699100464969	1.5639052387284846	0.7715261382223553	1.16290028253625	0.8572990217356533	0.9067639041330017	0.7290154655669535	0.40380334376242444	1.8360078409505234	2.6862011460552586	2.3728769584151816	0.12613314878765955	1.3005241838504498	0.36627231559447654	1.6879587481579097	0.6257433065819551	0.8433228981840168	0.877188820503532	0.4184247208759173	0.6549425917002505	0.9854013275768041	0.8814059143735314	0.4147112182542963	0.44428798048788853	1.3796836011016733	0.1280974457255305	0.29162477224491395	0.5811243333404948	0.4095081166232901	2.0689117656949394	0.2620673484228599	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	13.0	-7574.205239311997	-754.382222704949	-1332.6793392986772
1700000	-9756.429706146786	-1439.883492512604	-8316.546213634181	0.801386447688699	31.85362158154005	10.643952542065664	0.1926802556346326	7.749258516690524	0.3515404022315376	0.19327653710968204	0.20391371243974216	0.2512693482190374	0.0056201677009406585	4.673253212063941	0.8313615857792175	1.0799324570486184	0.8962232728843282	0.6668349698053889	0.18788596801169213	1.4382636001211277	0.18926956210251294	2.051591313399567	0.4143949981113919	0.8778986579014697	1.920475851267487	0.14467692113049022	1.4899434452218598	0.11243525875058741	0.24550646030310272	0.48615590159955935	0.9299439272222744	0.6829603438761006	0.7702703926275711	0.9468246204057055	1.4270770911216104	0.09730008087201084	1.678325718577122	0.3587917874801297	0.7372587022845347	1.571847785031907	2.881513851070395	0.4832663155128863	1.4083688594757513	0.9067639041330017	0.7290154655669535	0.40380334376242444	1.812766521786603	2.1066250640236017	1.3166441965050257	0.35662511627775995	1.3005241838504498	1.6803570115790112	1.05936499329429	1.9717237687247784	1.5458649244201987	0.8347150911975459	0.4184247208759173	0.19478333411777285	2.6414176140673167	0.8818870471453584	0.44033533730618984	0.46864152282552823	0.6565198493516267	0.4051198158312392	0.7093073568940932	0.5811243333404948	0.6905931988969909	2.7002680675762023	0.09129939476193981	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7573.309808984927	-743.2364046492539	-1361.7230045024658
1725000	-9705.424829214513	-1406.0943569751505	-8299.330472239362	0.7420947104125764	32.58339523635391	10.905410066159092	0.199657543287497	6.699351314343809	0.3529538621052035	0.17358774754474987	0.20521519771973917	0.26824319263030666	0.006233645692154856	5.894445013884181	1.0787848176798072	3.526374932984631	0.8962232728843282	0.3688681683478875	0.18805623523646056	0.7818340138377222	0.24444654575237654	2.051591313399567	0.3295522821038319	0.865653785569995	0.19275552580610483	0.1541000540050106	0.21804775297631582	0.11243525875058741	0.39818608131845273	0.6419212777749063	0.8613854727657418	0.4605733633572534	1.030553929402868	1.2720419465260364	1.4270770911216104	0.2669018795398542	0.4487390247292389	0.050812499557555714	0.7372587022845347	0.7259759260781707	1.6416705384596166	0.46540174051866234	0.8182134199126555	2.3328882349798494	0.6912560291535712	0.40225436481056476	0.2856648942156973	3.028356573356791	1.3166441965050257	0.4817954469212194	1.5453884438308354	2.2001251326724067	0.30186761871225704	1.9717237687247784	1.5458649244201987	0.45893713279745935	0.3897691642061125	0.13516478082781733	2.6414176140673167	0.8818870471453584	0.2699896239121415	0.46864152282552823	0.2816963466029856	1.5815738717929428	0.7093073568940932	0.510009393639809	0.9286693437940348	0.28905597570088926	0.09129939476193981	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	14.0	-7550.924113935038	-748.4063583043247	-1330.8912428876945
1750000	-9690.497246194875	-1397.3447485887218	-8293.152497606152	0.7371094483143869	33.05052072044824	10.190181974693145	0.17968913608989284	8.144367030418348	0.36297554005437	0.19644914046331216	0.19365725077356744	0.24691806870874958	0.006467707897392053	5.597394377416298	1.0787848176798072	3.526374932984631	0.8962232728843282	0.3267514603575912	0.17561520176198353	0.23906271488650266	0.24444654575237654	0.7527111507673546	0.31295592624089175	1.2002500989141176	0.045233557253993764	0.08740681383437525	0.029295142565738785	0.15582584285957315	0.39818608131845273	0.5942187293825644	0.008499522385100535	0.29484148352417044	1.1817471740962118	1.2720419465260364	1.2152906289426002	0.27898770407120094	0.3108363244933091	0.1472805469463275	0.8837861249920163	1.433068693306847	0.8680596021638707	0.323406723694314	0.88999307587419	2.700566649325552	1.1268533272773136	0.2151431996258062	1.1730930428676034	3.028356573356791	0.03950411820728204	0.9793960291031883	1.5453884438308354	1.0941807604239306	1.3684380465899868	1.9273727574475679	1.1404369364009013	0.45893713279745935	0.3897691642061125	0.13516478082781733	1.6277959068168497	1.0491484692924005	1.2746142281751907	0.46864152282552823	0.29741003455621384	2.901054524175845	0.8228684265546302	0.2519008834966988	0.9286693437940348	1.7147525937471508	0.04207029048608923	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	-7528.703908937022	-764.4485886691308	-1320.7906066197208
1775000	-9700.463456965446	-1396.5741929078351	-8303.88926405761	0.7068262951082752	24.966115067973348	13.134607746880759	0.24521823308043747	7.4896438400005305	0.35370130812412687	0.18595569660903577	0.20894254408548948	0.251400451181347	0.006268447920337972	7.704033764839757	1.0787848176798072	2.1640008313050116	0.5271379973313465	0.3970550793041384	0.8412527355528973	0.11916355780703154	0.6355395060147575	0.732278988981835	0.140055248393089	0.5161015238882195	0.05061191834452013	0.08740681383437525	0.007277416552991191	0.05994192839206471	0.6189335922664029	0.5418773237789886	0.04882360372283139	0.5801678184555991	0.29031998021586797	1.2720419465260364	1.944345272365655	0.24012412585317727	1.9272756675242435	0.9264440180987271	0.8837861249920163	1.0123498024021325	0.8680596021638707	0.8511970469727316	1.9129334624845384	1.1971782101174102	1.1268533272773136	0.37443337046431163	0.43587576076861484	4.027031241136135	0.09264151927600683	0.18980592475561012	1.3741997187237307	1.0941807604239306	0.7353697638030032	0.31428708466010863	0.20536620242996048	0.4179363638890345	0.3897691642061125	0.5960367297544066	1.6277959068168497	1.0491484692924005	1.2746142281751907	0.44122171249181347	1.0728303281327485	2.901054524175845	0.796085782797202	0.18282936748112438	0.9286693437940348	1.8061060318705433	0.04207029048608923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7537.040542099713	-766.8487219578976	-1321.7506346707971
1800000	-9701.020264495757	-1400.9311163786529	-8300.089148117104	0.6236532709298992	26.509173674733198	13.84306919787703	0.24741733545585734	7.574268818218765	0.3594534068882261	0.1887165797249237	0.19962053880172712	0.2522094745851222	0.005936961857043379	5.814302036626784	1.0787848176798072	0.4303423307139156	1.4256308746066668	0.11383341033225847	0.8412527355528973	0.020041330368469185	0.12681177803635538	3.6304593473032116	0.32151119584943444	1.5265006532422516	0.05061191834452013	0.18372897304935815	0.05327690176080892	0.13203955307461257	0.8037638146492665	0.5241977232137561	0.25181821823428147	0.24519718538756674	0.20245815066916115	1.6968885300115781	1.6916741828164676	0.24012412585317727	1.9001083011815416	0.5298923203371757	0.8837861249920163	2.3836977213530814	1.1792797872310106	0.8511970469727316	2.583326714884664	0.15380332645167508	1.0587497785449833	0.29031076252352384	1.0965815774563323	3.0462781531759116	0.21103468779511877	0.6670058709086291	1.3741997187237307	1.9123744274382086	0.31286693389428033	0.22617523441619014	0.5265235333338185	0.46139251375267065	0.34127598743706417	0.5960367297544066	2.165960387993016	1.0491484692924005	1.0235011694367673	0.44122171249181347	0.4464960390701187	2.901054524175845	0.6355735605175409	1.0744878020544935	0.2347403664299986	0.6376458272801857	0.017374503584462943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	14.0	-7539.856689217999	-760.2324588991047	-1322.7972632325225
1825000	-9668.134509813268	-1398.5722966504327	-8269.562213162835	0.6291852422737206	23.366730803693613	13.84227563036064	0.2591500548253021	7.263483926112949	0.3635522525754107	0.18856511064260637	0.20713972009345083	0.24074291668853118	0.005899309586700764	6.715864499528102	0.6380105733816519	0.2571264494941248	1.4256308746066668	0.3945359241188768	0.9495200532860619	0.020041330368469185	0.12681177803635538	1.9763483464135896	0.8411797068364133	0.6034833013002817	0.2730417713100773	0.6602979669358549	0.05327690176080892	0.09944227727447388	0.7379672322261448	0.5241977232137561	0.37801680894952544	0.0576476105215762	0.0767435014614172	1.273577099496757	1.6916741828164676	0.24012412585317727	1.9001083011815416	0.5298923203371757	0.22861205893558484	1.2395187470560391	1.1792797872310106	0.7559251259677007	3.1156780398902635	0.8341581511126567	1.0587497785449833	0.31922642974240184	0.8432093075375717	2.75922405885332	0.39127167539918467	0.6670058709086291	1.3741997187237307	1.2828428914924452	0.389808631153591	0.29282447693176705	0.2977413062850981	0.46139251375267065	0.34127598743706417	0.5522984680797371	2.165960387993016	1.0491484692924005	1.1619997153963326	0.1821051505907361	0.1436512105017188	2.901054524175845	0.7256384807105097	0.24609376707812547	0.2347403664299986	0.30983738667096417	0.0475649177976346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7521.32979051678	-748.2324226460543	-1327.0085926722554
1850000	-9724.096960783754	-1453.9872595475854	-8270.109701236168	0.7142820238637209	26.947815664967443	12.134469599969334	0.24918321949908412	7.454390615340862	0.36246565814414655	0.187718414511192	0.20192181257692163	0.24789411476773893	0.005815100825228326	6.468790382172981	0.9686214783906175	0.22390080950024877	3.0922228784271524	0.31213818301507035	0.3637002751513583	0.05264127974638015	0.1276216020104864	1.9763483464135896	1.0630176189572593	0.8748752165062362	0.13675308542925896	0.26436617754369574	0.06788917155980446	0.08429225280171493	1.3264485630651688	0.7188982751004046	1.1664577828272282	0.049187024655127094	0.9187435965686181	0.5832647441131676	1.6916741828164676	0.24012412585317727	1.9001083011815416	0.5298923203371757	0.14993911792866302	1.2395187470560391	0.936825337942035	0.8176808792767976	3.5094812558723496	0.13084781148339594	1.0587497785449833	0.2857356529217492	0.38274273913969253	2.75922405885332	0.03471840347567155	0.43554591180379176	1.3411993204953903	0.5724292450311493	1.394558596197274	2.2258732524166165	0.7265433021258627	0.4561190867304861	0.34127598743706417	0.889820599829212	2.1923120663758104	1.0206641323100412	0.5546468088447323	0.1852771251764859	0.07219681558718816	1.5208611577263436	0.6828344027745621	0.4067225598716691	0.2347403664299986	0.06499985045309688	0.0955455372170045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7521.858224346037	-748.2514768901312	-1381.5990760271513
1875000	-9715.784933811152	-1441.977798260491	-8273.80713555066	0.6814281503362372	45.63002488726602	12.866627424450238	0.19834460638248125	8.049384453408244	0.37181832686474586	0.17439933401120317	0.2011454194322266	0.25263691969182345	0.005790063068101297	5.228121191051632	0.9686214783906175	0.25627598989528755	3.0922228784271524	0.16399297024048035	0.16537584334135957	0.05530496481919504	1.1049274026499654	1.9763483464135896	1.0293585700856067	0.5973080583276533	0.051330158507070664	0.056496044593738186	0.08904844643072288	0.41137731616734574	0.46177207906939477	0.7515408509033215	1.1664577828272282	0.0945066631666388	1.7173350313659053	0.15713767916370786	1.126824248820479	0.3672560309436721	1.9001083011815416	0.28273716552665323	0.845973066147408	1.2395187470560391	0.6094867794682521	0.8176808792767976	3.0708171526134893	0.13084781148339594	1.0125768690867287	0.2857356529217492	0.6016736059924681	2.0934716496160997	0.05097256763932694	0.5406603608912318	2.1351547076996247	0.5724292450311493	1.3593944495248251	2.2258732524166165	0.8717352268937014	0.4561190867304861	0.34127598743706417	0.39667079139107075	1.8848439009931832	1.0206641323100412	0.5546468088447323	0.062341724974433944	0.17509042117440793	1.5924572432229038	0.6897380576682642	1.212947357966161	0.14301831349238892	0.1624396338890242	0.0955455372170045	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	-7535.39014400813	-738.4169915425296	-1368.0287538981738
